latent_0,latent_1,job_id,anomaly_iforest,anomaly_ocsvm,umap1,umap2,cluster
-0.14621061,-1.5564481,4526625372,0,0,-15.995076,-1.2458227,0
0.074627414,-1.1996163,4527720971,0,0,9.948973,-2.5698824,1
-0.17613271,-1.3581268,4533318992,0,0,12.683783,1.6955488,1
-0.14740184,-1.5374771,4533350618,0,0,9.811786,14.80504,1
0.115709886,-0.5855146,4533731831,0,0,7.959321,-5.310965,1
0.047608152,-0.5342295,4534188658,0,0,7.9383707,-5.501334,1
-0.123557135,-1.4934429,4537077583,0,0,9.171502,9.03957,1
-0.1295818,-1.4981954,4537077728,0,0,9.3807535,9.033086,1
-0.13238826,-1.4983057,4537082914,0,0,9.420293,9.02834,1
-0.12461023,-1.492375,4537083792,0,0,9.233536,9.005932,1
-0.14717537,-1.5169314,4537387235,0,0,11.012373,10.855763,1
-0.11661307,-1.4842585,4537387277,0,0,8.865634,9.017854,1
-0.1131106,-1.4823478,4537388768,0,0,8.795913,8.951966,1
-0.14729515,-1.5117284,4537388888,0,0,10.798573,9.903435,1
-0.10401976,-1.3670276,4541545075,0,0,11.694553,0.6473879,1
-0.14698058,-1.5491452,4545195242,0,0,7.101038,18.443409,1
-0.15610957,-1.4738723,4550640759,0,0,10.918313,6.7113786,1
-0.20152195,-1.2175397,4560561604,0,0,12.48105,-3.1759136,1
-0.16612151,-1.3344569,4562502873,0,0,13.833334,0.042241443,1
-0.1689047,-1.4047688,4564095007,0,0,12.217278,2.7542753,1
-0.15375128,-1.472539,4564442965,0,0,10.960165,6.5729165,1
-0.28995413,-0.73501724,4566214763,0,0,9.083446,-5.8595963,1
-0.15650846,-1.4892682,4568987344,0,0,10.612429,7.6003213,1
-0.14621061,-1.5564481,4569113336,0,0,-16.15105,-1.1612659,0
-0.14621061,-1.5564481,4569113379,0,0,-16.04723,-1.3975794,0
-0.14330813,-1.5271176,4571361683,0,0,9.867685,13.041546,1
-0.16867837,-1.3879907,4574322251,0,0,12.343199,2.205792,1
-0.08556387,-1.5136553,4577270030,0,0,8.475425,9.280622,1
-0.12766127,-1.5287129,4578633504,0,0,8.737666,10.92416,1
-0.123822264,-1.5292996,4578638302,0,0,8.737223,10.911738,1
-0.14139272,-1.5364103,4582400074,0,0,9.275903,13.484068,1
-0.14677751,-1.5515791,4591138741,0,0,5.054852,18.536476,1
-0.1490809,-1.4167739,4601095795,0,0,11.796241,3.5243566,1
-0.14616397,-1.5530661,4601096070,0,0,3.0009496,17.667244,1
-0.15766174,-1.461753,4604537103,0,0,11.345072,5.527921,1
0.142843,0.28606498,4608809893,0,0,6.8546886,-8.923546,1
-0.14376706,-1.5327772,4615674607,0,0,9.693489,13.311205,1
-0.12916784,-1.523456,4616936046,0,0,8.799301,10.797151,1
-0.1101604,-1.4582511,4620051871,0,0,10.350336,3.5317724,1
-0.17434493,-1.2961673,4621869722,0,0,14.425751,-0.4005223,1
-0.1464165,-1.5540918,4622055674,0,0,2.6427066,17.386806,1
-0.147674,-1.5334488,4622557763,0,0,9.943895,13.610567,1
-0.14800416,-1.5378269,4624415996,0,0,9.8313465,14.790093,1
-0.26882648,-0.78954273,4625197987,0,0,9.149786,-5.8043437,1
-0.14715184,-1.5334345,4640026292,0,0,9.937824,13.663407,1
-0.15070648,-1.4016079,4640027304,0,0,12.032095,2.8044531,1
-0.14427815,-1.5475616,4640563472,0,0,7.5593176,16.294157,1
-0.13286898,-1.5306032,4644685552,0,0,8.972158,12.659148,1
-0.14301077,-1.4935437,4645263687,0,0,10.350526,8.121248,1
-0.15483545,-1.4815558,4645263712,0,0,10.74347,7.2188993,1
-0.14636974,-1.5530854,4645263787,0,0,2.978464,17.658812,1
-0.14639568,-1.5540249,4645263861,0,0,2.7025294,17.442333,1
-0.14636645,-1.5521077,4646372533,0,0,4.386932,18.42007,1
-0.18752831,-1.2765567,4646705078,0,0,13.677746,-2.6516776,1
-0.17592251,-1.2949365,4650381071,0,0,14.416713,-0.41790253,1
-0.14461525,-1.5470415,4652685954,0,0,7.618497,16.355234,1
-0.14621061,-1.5564481,4660178451,0,0,-16.254725,-1.1074053,0
-0.14636561,-1.5540602,4661766853,0,0,2.6862836,17.426788,1
-0.16537765,-1.4379506,4663661893,0,0,11.858434,4.28877,1
0.45700544,-0.8198133,4664326597,0,0,8.217994,-4.293881,1
0.049338743,-0.019304514,4665617026,0,0,7.3636227,-5.8139453,1
-0.06402565,-0.93868876,4665712396,0,0,10.295023,-4.0856214,1
-0.045806043,-0.26761785,4665712499,0,0,7.475864,-5.8848624,1
-0.21923652,-0.96900135,4665891113,0,0,10.5329895,-4.837482,1
-0.14849061,-1.4743663,4665892165,0,0,10.941141,6.5649595,1
